,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
dealers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060181760718196045,0.0,0.0,0.0,0.0,0.0
death,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018409124501752947,0.0,0.0,0.0,0.0
debatable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03815108104094109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033696009767323516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025651293734604386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
december,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025651293734604386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decided,0.0,0.0,0.0,0.0,0.03547255233446815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07256971139337468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
declined,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10424856419148952,0.0,0.0,0.0,0.0,0.0,0.0
declining,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05851616714399739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dedication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07630216208188217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
defamation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05356516016171508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
defamed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025651293734604386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
defect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018409124501752947,0.0,0.0,0.0,0.0
defective,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018409124501752947,0.0,0.0,0.0,0.0
defects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11703233428799478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
define,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05146040565598848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
definitely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03691837983977378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
delays,0.0,0.0,0.09026983406330165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deliver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020608329932339204,0.0,0.0,0.0,0.0593206845765522,0.04350929974692402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
delivered,0.0,0.0,0.0,0.062800048669966,0.0,0.0,0.0,0.0,0.0,0.04121665986467841,0.0,0.0,0.0,0.0,0.04350929974692402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deliveries,0.0,0.0,0.0,0.047432555366874136,0.0,0.0,0.0,0.0,0.031226497326995208,0.015565366130074025,0.0,0.0,0.0,0.06720691421033527,0.03286235143010143,0.0,0.0,0.0,0.018259335174730815,0.0,0.07731263129646598,0.0,0.0,0.0
delivering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045542366848243206,0.0,0.0,0.0,0.0,0.03267270004332164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
delivery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041343451491491844,0.020608329932339204,0.0,0.0,0.0,0.08898102686482831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demand,0.0,0.0,0.05176068298483131,0.04482123404518152,0.0,0.0,0.0,0.0,0.029507373876001303,0.029416880997401165,0.03864255423793387,0.0,0.0,0.02116898269537182,0.0,0.0,0.0,0.0,0.017254097508471622,0.0,0.03652815576965289,0.0,0.0,0.0
demonstrate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03815108104094109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demonstrated,0.0,0.0,0.0,0.07816754197305785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
department,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029151367002432524,0.0,0.0,0.014789948430002078,0.0,0.0,0.02862193013597826,0.0
depending,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03815108104094109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deployed,0.0,0.0,0.0,0.0,0.03547255233446815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deployment,0.0,0.0,0.0,0.0,0.03547255233446815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
depressed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025651293734604386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
design,0.0,0.05391185830687084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016292042216271386,0.0,0.0,0.0,0.0
designed,0.0,0.048941292536540094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029151367002432524,0.0,0.0,0.014789948430002078,0.0,0.0,0.0,0.0
desired,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030090880359098023,0.0,0.0,0.0,0.0,0.0
despire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05356516016171508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
despite,0.0,0.0,0.0668098855917852,0.05785282082770733,0.0,0.0,0.0,0.0,0.0,0.01898485820289005,0.0,0.0,0.0360205247021711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
details,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06370454116556606,0.0,0.0,0.0
detect,0.0,0.03045873864422096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
determine,0.0,0.03045873864422096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
determines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036818249003505894,0.0,0.0,0.0,0.0
detroit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029820908299949482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026630375229876622,0.0,0.0,0.0,0.0,0.0
detroitnews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05146040565598848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
develop,0.0,0.024470646268270047,0.0,0.0,0.0,0.0,0.0,0.04303441787039524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02862193013597826,0.0
development,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029820908299949482,0.0,0.0,0.0,0.0,0.0,0.03211203231122994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
developments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05146040565598848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
device,0.0,0.03045873864422096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
devices,0.0,0.03045873864422096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03562586291949798,0.0
did,0.0,0.04193567355496902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03350376884875862,0.02541466249182396,0.0,0.0,0.0,0.035882426120574115,0.0,0.01267286614452052,0.0,0.0,0.0,0.0
didn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018409124501752947,0.0,0.0,0.0,0.0
died,0.0,0.08086778746030626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016292042216271386,0.0,0.0,0.0,0.0
difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029820908299949482,0.0337636383987852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
difficulties,0.0,0.0,0.09026983406330165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
digit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03691837983977378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diligence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03628485569668734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05356516016171508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
directed,0.0,0.0,0.0,0.0,0.0,0.0866646532673047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
direction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03691837983977378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
director,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029820908299949482,0.0,0.0,0.0,0.0,0.05178670312939754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disabilities,0.0,0.0,0.0,0.0,0.0,0.0866646532673047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disable,0.0,0.03045873864422096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
discovered,0.0,0.0,0.0,0.0,0.03547255233446815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disengagement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018409124501752947,0.0,0.0,0.0,0.0
dispatched,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03691837983977378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dispute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05130258746920877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048668947101712275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distracted,0.0,0.06091747728844192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distracting,0.0,0.03045873864422096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distraction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018409124501752947,0.0,0.0,0.0,0.0
diver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05356516016171508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
divider,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11045474701051768,0.0,0.0,0.0,0.0
division,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018409124501752947,0.0,0.0,0.0,0.0
do,0.0,0.02695592915343542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08146021108135694,0.0,0.0,0.0,0.0
docket,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018409124501752947,0.0,0.0,0.0,0.0
does,0.0,0.03696510778463827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015565366130074025,0.020446950340106504,0.04630063113419275,0.05906524549141147,0.0,0.0,0.0,0.04403575661635541,0.0,0.018259335174730815,0.0,0.0,0.0,0.0,0.0
doesn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059641816599898964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026630375229876622,0.0,0.0,0.0,0.0,0.0
doldrums,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030090880359098023,0.0,0.0,0.0,0.0,0.0
domain,0.0,0.03045873864422096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
domestic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025651293734604386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dominant,0.0,0.0,0.09026983406330165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
don,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337636383987852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048876126648814154,0.0,0.0,0.0,0.0
done,0.0,0.0,0.0798886414872735,0.0,0.0,0.0,0.0,0.0,0.045542366848243206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dongshu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030090880359098023,0.0,0.0,0.0,0.0,0.0
double,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03267270004332164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0630576497671348,0.0
doubt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337636383987852,0.0,0.03267270004332164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doubts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033696009767323516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
down,0.0,0.0,0.0,0.050393027312027515,0.02286843430786533,0.0,0.0,0.03453237124857799,0.03317547875055431,0.016536868284822082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03879795929368303,0.0,0.0,0.0,0.0,0.0
dozen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03562586291949798,0.0
draw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030090880359098023,0.0,0.0,0.0,0.0,0.0
drawing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05356516016171508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dream,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06370454116556606,0.0,0.0,0.0
dried,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030090880359098023,0.0,0.0,0.0,0.0,0.0
drink,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048668947101712275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964427606680086,0.0,0.0,0.0,0.0,0.0360205247021711,0.0,0.0,0.0,0.0,0.0,0.0,0.013624833972161394,0.09429712929269501,0.0,0.0,0.0
driven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047405070816534584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016292042216271386,0.0,0.0,0.0,0.0
driver,0.0,0.24470646268270047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020608329932339204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13310953587001872,0.0,0.0,0.0,0.0
drivers,0.0,0.12580702066490707,0.0,0.0,0.0,0.0,0.0,0.036874328525214745,0.0,0.0,0.0,0.052526511323725676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01267286614452052,0.0,0.0,0.024524892100047675,0.0
drives,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03815108104094109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
driving,0.0,0.07393021556927654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015565366130074025,0.020446950340106504,0.04630063113419275,0.0,0.02240230473677842,0.0,0.07101595541718785,0.0,0.0,0.0,0.05585386179125605,0.0,0.0,0.0,0.0
drop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029820908299949482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053260750459753245,0.0,0.0,0.0,0.0,0.0
dropped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020608329932339204,0.02707148005371501,0.0,0.0,0.0,0.04350929974692402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dual,0.0,0.0,0.0,0.0,0.03547255233446815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dubbed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05212428209574476,0.0,0.0,0.0,0.0,0.0,0.0
due,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043308581130422165,0.02685489657719053,0.0,0.06681196309957764,0.04087450191648418,0.0,0.0,0.0,0.0
during,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249388578234883,0.0,0.0,0.0,0.2404904877535507,0.0,0.0,0.0,0.02227065436652588,0.04087450191648418,0.0,0.0,0.0,0.0
duties,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030090880359098023,0.0,0.0,0.0,0.0,0.0
each,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022701349017785075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0630576497671348,0.0
earlier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041343451491491844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02417510776691442,0.014789948430002078,0.0,0.0,0.0,0.0
early,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022701349017785075,0.0,0.0,0.0,0.0,0.04792818255128915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
earnest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048668947101712275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
earnings,0.0,0.0,0.0,0.16143192407272128,0.0,0.0,0.0,0.0,0.0,0.052975155646559684,0.023196378586340972,0.026263255661862838,0.0,0.02541466249182396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
easily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05851616714399739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eclectic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025651293734604386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
economic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030090880359098023,0.0,0.0,0.0,0.0,0.0
economics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030090880359098023,0.0,0.0,0.0,0.0,0.0
ecosystem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03562586291949798,0.0
ed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06370454116556606,0.0,0.0,0.0
edmunds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033696009767323516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
effective,0.0,0.03045873864422096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
effort,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03267270004332164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315288248835674,0.0
eight,0.0,0.0,0.0,0.062800048669966,0.0,0.0,0.0,0.0,0.0,0.0,0.02707148005371501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11448772054391304,0.0
either,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048668947101712275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electrek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337636383987852,0.0,0.03267270004332164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electric,0.0,0.0,0.03868192708934303,0.03349592021222325,0.0,0.0,0.0,0.0,0.0882061069560431,0.0,0.08663535985503455,0.01634828899951701,0.16684277159373964,0.0158200587387517,0.04641346825929017,0.025075022398120584,0.015548584497478325,0.0446720147551848,0.012894376645120878,0.0,0.054596631138115304,0.0,0.07633098289405156,0.0
electrical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03628485569668734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electrification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05146040565598848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electronic,0.0,0.03045873864422096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
